Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2019,II,Pilosocereus pachycladus,,Caryophyllales,Cactaceae,Pilosocereus,OM,NL,,,114,live,,,A
2019,II,Pilosocereus pachycladus,,Caryophyllales,Cactaceae,Pilosocereus,QA,NL,,,318,live,,,A
2019,II,Pilosocereus pachycladus,,Caryophyllales,Cactaceae,Pilosocereus,RS,NL,,,717,live,,,A
2019,II,Pilosocereus pachycladus,,Caryophyllales,Cactaceae,Pilosocereus,SA,NL,,,216,live,,,A
2019,II,Pilosocereus pachycladus,,Caryophyllales,Cactaceae,Pilosocereus,SG,NL,,,9,live,,,A
2019,II,Pilosocereus pachycladus,,Caryophyllales,Cactaceae,Pilosocereus,SN,NL,,,2,live,,,A
2019,II,Pilosocereus pachycladus,,Caryophyllales,Cactaceae,Pilosocereus,SR,NL,,,52,live,,,A
2019,II,Pilosocereus pachycladus,,Caryophyllales,Cactaceae,Pilosocereus,TH,NL,,,658,live,,,A
2019,II,Pilosocereus pachycladus,,Caryophyllales,Cactaceae,Pilosocereus,TR,NL,,,5603,live,,,A
2019,II,Pilosocereus pachycladus,,Caryophyllales,Cactaceae,Pilosocereus,TZ,NL,,,36,live,,,A
2019,II,Pilosocereus pachycladus,,Caryophyllales,Cactaceae,Pilosocereus,UA,NL,,,1856,live,,,A
2019,II,Pilosocereus pachycladus,,Caryophyllales,Cactaceae,Pilosocereus,ZW,NL,,,5,live,,,A
2019,II,Pilosocereus purpusii,,Caryophyllales,Cactaceae,Pilosocereus,UA,NL,,,3,live,,,A
2019,II,Pilosocereus royenii,,Caryophyllales,Cactaceae,Pilosocereus,AE,NL,,,8965,live,,,A
2019,II,Pilosocereus royenii,,Caryophyllales,Cactaceae,Pilosocereus,CH,NL,,,472,live,,,A
2019,II,Pilosocereus royenii,,Caryophyllales,Cactaceae,Pilosocereus,GE,NL,,,400,live,,,A
2019,II,Pilosocereus royenii,,Caryophyllales,Cactaceae,Pilosocereus,IQ,NL,,,3,live,,,A
2019,II,Pilosocereus royenii,,Caryophyllales,Cactaceae,Pilosocereus,JO,NL,,,178,live,,,A
2019,II,Pilosocereus royenii,,Caryophyllales,Cactaceae,Pilosocereus,LB,NL,,,1070,live,,,A
2019,II,Pilosocereus royenii,,Caryophyllales,Cactaceae,Pilosocereus,QA,NL,,,100,live,,,A
2019,II,Pilosocereus royenii,,Caryophyllales,Cactaceae,Pilosocereus,RS,NL,,,100,live,,,A
2019,II,Pilosocereus royenii,,Caryophyllales,Cactaceae,Pilosocereus,TN,NL,,,1465,live,,,A
2019,II,Pilosocereus royenii,,Caryophyllales,Cactaceae,Pilosocereus,TR,NL,,,2212,live,,,A
2019,II,Polaskia spp.,,Caryophyllales,Cactaceae,Polaskia,BA,NL,,,44,live,,,A
2019,II,Polaskia spp.,,Caryophyllales,Cactaceae,Polaskia,CH,NL,,,11,live,,,A
2019,II,Polaskia spp.,,Caryophyllales,Cactaceae,Polaskia,KW,NL,,125,,live,,T,A
2019,II,Polaskia spp.,,Caryophyllales,Cactaceae,Polaskia,MK,NL,,,122,live,,,A
2019,II,Polaskia spp.,,Caryophyllales,Cactaceae,Polaskia,NO,NL,,,12,live,,,A
2019,II,Polaskia spp.,,Caryophyllales,Cactaceae,Polaskia,RS,NL,,,463,live,,,A
2019,II,Polaskia spp.,,Caryophyllales,Cactaceae,Polaskia,UA,NL,,,132,live,,,A
2019,II,Polaskia chende,,Caryophyllales,Cactaceae,Polaskia,AE,NL,,,118,live,,,A
2019,II,Polaskia chende,,Caryophyllales,Cactaceae,Polaskia,CH,NL,,,6050,live,,,A
2019,II,Polaskia chende,,Caryophyllales,Cactaceae,Polaskia,IS,NL,,,202,live,,,A
2019,II,Polaskia chende,,Caryophyllales,Cactaceae,Polaskia,NL,ET,,75000,,live,,T,A
2019,II,Polaskia chende,,Caryophyllales,Cactaceae,Polaskia,NL,GT,,4148,,live,,T,A
2019,II,Polaskia chende,,Caryophyllales,Cactaceae,Polaskia,NO,NL,,,1653,live,,,A
2019,II,Polaskia chende,,Caryophyllales,Cactaceae,Polaskia,RS,NL,,,936,live,,,A
2019,II,Polaskia chende,,Caryophyllales,Cactaceae,Polaskia,SR,NL,,,3,live,,,A
2019,II,Polaskia chichipe,,Caryophyllales,Cactaceae,Polaskia,AE,NL,,,483,live,,,A
2019,II,Polaskia chichipe,,Caryophyllales,Cactaceae,Polaskia,AM,NL,,,15,live,,,A
2019,II,Polaskia chichipe,,Caryophyllales,Cactaceae,Polaskia,AW,NL,,,79,live,,,A
2019,II,Polaskia chichipe,,Caryophyllales,Cactaceae,Polaskia,AZ,NL,,,20,live,,,A
2019,II,Polaskia chichipe,,Caryophyllales,Cactaceae,Polaskia,BA,NL,,,970,live,,,A
2019,II,Polaskia chichipe,,Caryophyllales,Cactaceae,Polaskia,BB,NL,,,110,live,,,A
2019,II,Polaskia chichipe,,Caryophyllales,Cactaceae,Polaskia,BH,NL,,,134,live,,,A
2019,II,Polaskia chichipe,,Caryophyllales,Cactaceae,Polaskia,BN,NL,,,24,live,,,A
2019,II,Polaskia chichipe,,Caryophyllales,Cactaceae,Polaskia,BQ,NL,,,14,live,,,A
2019,II,Polaskia chichipe,,Caryophyllales,Cactaceae,Polaskia,CH,NL,,,8612,live,,,A
2019,II,Polaskia chichipe,,Caryophyllales,Cactaceae,Polaskia,CW,NL,,,42,live,,,A
2019,II,Polaskia chichipe,,Caryophyllales,Cactaceae,Polaskia,CY,NL,,,538,live,,,A
2019,II,Polaskia chichipe,,Caryophyllales,Cactaceae,Polaskia,DE,PH,,7,,live,,P,A
2019,II,Polaskia chichipe,,Caryophyllales,Cactaceae,Polaskia,DO,NL,,,3,live,,,A
2019,II,Polaskia chichipe,,Caryophyllales,Cactaceae,Polaskia,GF,NL,,,10,live,,,A
2019,II,Polaskia chichipe,,Caryophyllales,Cactaceae,Polaskia,GH,NL,,,47,live,,,A
2019,II,Polaskia chichipe,,Caryophyllales,Cactaceae,Polaskia,HK,NL,,,105,live,,,A
2019,II,Polaskia chichipe,,Caryophyllales,Cactaceae,Polaskia,IN,CZ,,,5,live,,T,A
2019,II,Polaskia chichipe,,Caryophyllales,Cactaceae,Polaskia,IQ,NL,,,3,live,,,A
2019,II,Polaskia chichipe,,Caryophyllales,Cactaceae,Polaskia,IS,NL,,,230,live,,,A
2019,II,Polaskia chichipe,,Caryophyllales,Cactaceae,Polaskia,JO,NL,,,431,live,,,A
2019,II,Polaskia chichipe,,Caryophyllales,Cactaceae,Polaskia,KE,NL,,,4,live,,,A
2019,II,Polaskia chichipe,,Caryophyllales,Cactaceae,Polaskia,KV,NL,,,65,live,,,A
2019,II,Polaskia chichipe,,Caryophyllales,Cactaceae,Polaskia,KW,NL,,,569,live,,,A
2019,II,Polaskia chichipe,,Caryophyllales,Cactaceae,Polaskia,LB,NL,,,53,live,,,A
2019,II,Polaskia chichipe,,Caryophyllales,Cactaceae,Polaskia,MD,NL,,,35,live,,,A
2019,II,Polaskia chichipe,,Caryophyllales,Cactaceae,Polaskia,ME,NL,,,72,live,,,A
2019,II,Polaskia chichipe,,Caryophyllales,Cactaceae,Polaskia,MG,NL,,,1,live,,,A
2019,II,Polaskia chichipe,,Caryophyllales,Cactaceae,Polaskia,MK,NL,,,685,live,,,A
2019,II,Polaskia chichipe,,Caryophyllales,Cactaceae,Polaskia,MV,NL,,,37,live,,,A
2019,II,Polaskia chichipe,,Caryophyllales,Cactaceae,Polaskia,NG,NL,,,10,live,,,A
2019,II,Polaskia chichipe,,Caryophyllales,Cactaceae,Polaskia,NL,ET,,38864,,live,,T,A
2019,II,Polaskia chichipe,,Caryophyllales,Cactaceae,Polaskia,NO,NL,,,2315,live,,,A
2019,II,Polaskia chichipe,,Caryophyllales,Cactaceae,Polaskia,NP,NL,,,1,live,,,A
2019,II,Polaskia chichipe,,Caryophyllales,Cactaceae,Polaskia,OM,NL,,,122,live,,,A
2019,II,Polaskia chichipe,,Caryophyllales,Cactaceae,Polaskia,QA,NL,,,85,live,,,A
2019,II,Polaskia chichipe,,Caryophyllales,Cactaceae,Polaskia,RS,NL,,,843,live,,,A
2019,II,Polaskia chichipe,,Caryophyllales,Cactaceae,Polaskia,SA,NL,,,340,live,,,A
2019,II,Polaskia chichipe,,Caryophyllales,Cactaceae,Polaskia,SG,NL,,,21,live,,,A
2019,II,Polaskia chichipe,,Caryophyllales,Cactaceae,Polaskia,SN,NL,,,2,live,,,A
2019,II,Polaskia chichipe,,Caryophyllales,Cactaceae,Polaskia,SR,NL,,,15,live,,,A
2019,II,Polaskia chichipe,,Caryophyllales,Cactaceae,Polaskia,TH,NL,,,36,live,,,A
2019,II,Polaskia chichipe,,Caryophyllales,Cactaceae,Polaskia,TR,NL,,,20597,live,,,A
2019,II,Polaskia chichipe,,Caryophyllales,Cactaceae,Polaskia,TZ,NL,,,33,live,,,A
2019,II,Polaskia chichipe,,Caryophyllales,Cactaceae,Polaskia,UA,NL,,,1694,live,,,A
2019,II,Polaskia chichipe,,Caryophyllales,Cactaceae,Polaskia,UZ,NL,,,10,live,,,A
2019,II,Polaskia chichipe,,Caryophyllales,Cactaceae,Polaskia,ZW,NL,,,5,live,,,A
2019,II,Pseudoacanthocereus spp.,,Caryophyllales,Cactaceae,Pseudoacanthocereus,AE,NL,,,21,live,,,A
2019,II,Pseudorhipsalis spp.,,Caryophyllales,Cactaceae,Pseudorhipsalis,NO,NL,,,3,live,,,A
2019,II,Pseudorhipsalis amazonica,,Caryophyllales,Cactaceae,Pseudorhipsalis,US,NL,,,7,live,,,A
2019,II,Pseudorhipsalis himantoclada,,Caryophyllales,Cactaceae,Pseudorhipsalis,TZ,NL,,,10,live,,,A
2019,II,Pseudorhipsalis ramulosa,,Caryophyllales,Cactaceae,Pseudorhipsalis,BH,NL,,,6,live,,,A
2019,II,Pseudorhipsalis ramulosa,,Caryophyllales,Cactaceae,Pseudorhipsalis,CH,NL,,,303,live,,,A
2019,II,Pseudorhipsalis ramulosa,,Caryophyllales,Cactaceae,Pseudorhipsalis,IL,NL,,,10,live,,,A
2019,II,Pseudorhipsalis ramulosa,,Caryophyllales,Cactaceae,Pseudorhipsalis,JP,NL,,,446,live,,,A
2019,II,Pseudorhipsalis ramulosa,,Caryophyllales,Cactaceae,Pseudorhipsalis,KW,NL,,,2,live,,,A
2019,II,Pseudorhipsalis ramulosa,,Caryophyllales,Cactaceae,Pseudorhipsalis,LB,NL,,,45,live,,,A
2019,II,Pseudorhipsalis ramulosa,,Caryophyllales,Cactaceae,Pseudorhipsalis,NL,TZ,,38830,,stems,,T,A
2019,II,Pseudorhipsalis ramulosa,,Caryophyllales,Cactaceae,Pseudorhipsalis,NO,NL,,,257,live,,,A
2019,II,Pseudorhipsalis ramulosa,,Caryophyllales,Cactaceae,Pseudorhipsalis,SR,NL,,,6,live,,,A
2019,II,Pterocactus megliolii,,Caryophyllales,Cactaceae,Pterocactus,CH,DE,,,1,live,,T,A
2019,II,Punotia lagopus,,Caryophyllales,Cactaceae,Punotia,JP,CZ,,,21,live,,T,A
2019,II,Pygmaeocereus spp.,,Caryophyllales,Cactaceae,Pygmaeocereus,JP,CZ,,,6,live,,T,A
2019,II,Pygmaeocereus bieblii,,Caryophyllales,Cactaceae,Pygmaeocereus,JP,CZ,,,5,live,,T,A
2019,II,Pygmaeocereus bylesianus,,Caryophyllales,Cactaceae,Pygmaeocereus,DE,US,,70,,live,,T,A
2019,II,Rebutia spp.,,Caryophyllales,Cactaceae,Rebutia,AE,NL,,,37,live,,,A
2019,II,Rebutia spp.,,Caryophyllales,Cactaceae,Rebutia,CH,DE,,,1,live,,T,A
2019,II,Rebutia spp.,,Caryophyllales,Cactaceae,Rebutia,CH,NL,,,1444,live,,,A
2019,II,Rebutia spp.,,Caryophyllales,Cactaceae,Rebutia,HK,NL,,,60,live,,,A
2019,II,Rebutia spp.,,Caryophyllales,Cactaceae,Rebutia,KW,NL,,1,,live,,T,A
2019,II,Rebutia spp.,,Caryophyllales,Cactaceae,Rebutia,QA,NL,,,1,live,,,A
2019,II,Rebutia spp.,,Caryophyllales,Cactaceae,Rebutia,SA,NL,,,32,live,,,A
2019,II,Rebutia spp.,,Caryophyllales,Cactaceae,Rebutia,SG,NL,,,1,live,,,A
2019,II,Rebutia spp.,,Caryophyllales,Cactaceae,Rebutia,TR,NL,,,160,live,,,A
2019,II,Rebutia arenacea,,Caryophyllales,Cactaceae,Rebutia,AE,NL,,,56,live,,,A
2019,II,Rebutia arenacea,,Caryophyllales,Cactaceae,Rebutia,DE,US,,114,,live,,T,A
2019,II,Rebutia breviflora,,Caryophyllales,Cactaceae,Rebutia,AE,NL,,,9,live,,,A
2019,II,Rebutia canigueralii,,Caryophyllales,Cactaceae,Rebutia,AE,NL,,,931,live,,,A
2019,II,Rebutia canigueralii,,Caryophyllales,Cactaceae,Rebutia,BB,NL,,,32,live,,,A
2019,II,Rebutia canigueralii,,Caryophyllales,Cactaceae,Rebutia,CH,NL,,,384,live,,,A
2019,II,Rebutia canigueralii,,Caryophyllales,Cactaceae,Rebutia,DE,US,,50,,live,,T,A
2019,II,Rebutia canigueralii,,Caryophyllales,Cactaceae,Rebutia,JP,NL,,,204,live,,,A
2019,II,Rebutia canigueralii,,Caryophyllales,Cactaceae,Rebutia,KR,NL,,,1144,live,,,A
2019,II,Rebutia canigueralii,,Caryophyllales,Cactaceae,Rebutia,NL,CN,,45669,,live,,T,A
2019,II,Rebutia canigueralii,,Caryophyllales,Cactaceae,Rebutia,TR,NL,,,140,live,,,A
2019,II,Rebutia canigueralii,,Caryophyllales,Cactaceae,Rebutia,TZ,NL,,,12,live,,,A
2019,II,Rebutia deminuta,,Caryophyllales,Cactaceae,Rebutia,CH,NL,,,360,live,,,A
2019,II,Rebutia deminuta,,Caryophyllales,Cactaceae,Rebutia,DE,US,,50,,live,,T,A
2019,II,Rebutia deminuta,,Caryophyllales,Cactaceae,Rebutia,NO,NL,,,10,live,,,A
2019,II,Rebutia fiebrigii,,Caryophyllales,Cactaceae,Rebutia,AE,NL,,,42,live,,,A
2019,II,Rebutia fiebrigii,,Caryophyllales,Cactaceae,Rebutia,AZ,NL,,,216,live,,,A
2019,II,Rebutia fiebrigii,,Caryophyllales,Cactaceae,Rebutia,BA,NL,,,219,live,,,A
2019,II,Rebutia fiebrigii,,Caryophyllales,Cactaceae,Rebutia,BB,NL,,,130,live,,,A
2019,II,Rebutia fiebrigii,,Caryophyllales,Cactaceae,Rebutia,CH,NL,,,112,live,,,A
2019,II,Rebutia fiebrigii,,Caryophyllales,Cactaceae,Rebutia,DE,US,,30,,live,,T,A
2019,II,Rebutia fiebrigii,,Caryophyllales,Cactaceae,Rebutia,GE,NL,,,200,live,,,A
2019,II,Rebutia fiebrigii,,Caryophyllales,Cactaceae,Rebutia,GF,NL,,,18,live,,,A
2019,II,Rebutia fiebrigii,,Caryophyllales,Cactaceae,Rebutia,IR,CZ,,,4,live,,T,A
2019,II,Rebutia fiebrigii,,Caryophyllales,Cactaceae,Rebutia,KV,NL,,,20,live,,,A
2019,II,Rebutia fiebrigii,,Caryophyllales,Cactaceae,Rebutia,KW,NL,,,8,live,,,A
2019,II,Rebutia fiebrigii,,Caryophyllales,Cactaceae,Rebutia,LB,NL,,,8,live,,,A
2019,II,Rebutia fiebrigii,,Caryophyllales,Cactaceae,Rebutia,ME,NL,,,80,live,,,A
2019,II,Rebutia fiebrigii,,Caryophyllales,Cactaceae,Rebutia,NG,NL,,,6,live,,,A
2019,II,Rebutia fiebrigii,,Caryophyllales,Cactaceae,Rebutia,NO,NL,,,165,live,,,A
2019,II,Rebutia fiebrigii,,Caryophyllales,Cactaceae,Rebutia,QA,NL,,,141,live,,,A
2019,II,Rebutia fiebrigii,,Caryophyllales,Cactaceae,Rebutia,RS,NL,,,101,live,,,A
2019,II,Rebutia fiebrigii,,Caryophyllales,Cactaceae,Rebutia,SG,NL,,,20,live,,,A
2019,II,Rebutia fiebrigii,,Caryophyllales,Cactaceae,Rebutia,SR,NL,,,18,live,,,A
2019,II,Rebutia fiebrigii,,Caryophyllales,Cactaceae,Rebutia,SX,NL,,,20,live,,,A
2019,II,Rebutia fiebrigii,,Caryophyllales,Cactaceae,Rebutia,TH,NL,,,136,live,,,A
2019,II,Rebutia fiebrigii,,Caryophyllales,Cactaceae,Rebutia,TR,NL,,,316,live,,,A
2019,II,Rebutia fiebrigii,,Caryophyllales,Cactaceae,Rebutia,TZ,NL,,,20,live,,,A
2019,II,Rebutia fiebrigii,,Caryophyllales,Cactaceae,Rebutia,UA,NL,,,290,live,,,A
2019,II,Rebutia heliosa,,Caryophyllales,Cactaceae,Rebutia,CH,DE,,,2,live,,T,A
2019,II,Rebutia heliosa,,Caryophyllales,Cactaceae,Rebutia,CH,NL,,,147,live,,,A
2019,II,Rebutia heliosa,,Caryophyllales,Cactaceae,Rebutia,KW,NL,,,12,live,,,A
2019,II,Rebutia heliosa,,Caryophyllales,Cactaceae,Rebutia,NL,CN,,48637,,live,,T,A
2019,II,Rebutia heliosa,,Caryophyllales,Cactaceae,Rebutia,QA,NL,,,50,live,,,A
2019,II,Rebutia hybrid,,Caryophyllales,Cactaceae,Rebutia,AE,NL,,,171,live,,,A
2019,II,Rebutia hybrid,,Caryophyllales,Cactaceae,Rebutia,CH,NL,,,212,live,,,A
2019,II,Rebutia hybrid,,Caryophyllales,Cactaceae,Rebutia,HK,NL,,,40,live,,,A
2019,II,Rebutia hybrid,,Caryophyllales,Cactaceae,Rebutia,KR,NL,,,2700,live,,,A
2019,II,Rebutia hybrid,,Caryophyllales,Cactaceae,Rebutia,KW,NL,,20,,live,,T,A
2019,II,Rebutia hybrid,,Caryophyllales,Cactaceae,Rebutia,KW,NL,,,27,live,,,A
2019,II,Rebutia hybrid,,Caryophyllales,Cactaceae,Rebutia,MK,NL,,,12,live,,,A
2019,II,Rebutia hybrid,,Caryophyllales,Cactaceae,Rebutia,NP,NL,,,20,live,,,A
2019,II,Rebutia hybrid,,Caryophyllales,Cactaceae,Rebutia,TR,NL,,,400,live,,,A
2019,II,Rebutia mentosa,,Caryophyllales,Cactaceae,Rebutia,DE,US,,60,,live,,T,A
2019,II,Rebutia minuscula,,Caryophyllales,Cactaceae,Rebutia,AE,NL,,,14,live,,,A
2019,II,Rebutia minuscula,,Caryophyllales,Cactaceae,Rebutia,BA,NL,,,8,live,,,A
2019,II,Rebutia minuscula,,Caryophyllales,Cactaceae,Rebutia,BH,NL,,,8,live,,,A
2019,II,Rebutia minuscula,,Caryophyllales,Cactaceae,Rebutia,CH,NL,,,98,live,,,A
2019,II,Rebutia minuscula,,Caryophyllales,Cactaceae,Rebutia,NL,CN,,15984,,live,,T,A
2019,II,Rebutia minuscula,,Caryophyllales,Cactaceae,Rebutia,NO,NL,,,1,live,,,A
2019,II,Rebutia neocumingii,,Caryophyllales,Cactaceae,Rebutia,DE,US,,68,,live,,T,A
2019,II,Rebutia pulvinosa,,Caryophyllales,Cactaceae,Rebutia,AE,NL,,,46,live,,,A
2019,II,Rebutia pulvinosa,,Caryophyllales,Cactaceae,Rebutia,CH,DE,,,1,live,,T,A
2019,II,Rebutia pulvinosa,,Caryophyllales,Cactaceae,Rebutia,CH,NL,,,1,live,,,A
2019,II,Rebutia pulvinosa,,Caryophyllales,Cactaceae,Rebutia,NO,NL,,,1,live,,,A
2019,II,Rebutia pulvinosa,,Caryophyllales,Cactaceae,Rebutia,TN,NL,,,100,live,,,A
2019,II,Rebutia pygmaea,,Caryophyllales,Cactaceae,Rebutia,CH,DE,,,1,live,,T,A
2019,II,Rebutia pygmaea,,Caryophyllales,Cactaceae,Rebutia,DE,US,,140,,live,,T,A
2019,II,Rebutia pygmaea,,Caryophyllales,Cactaceae,Rebutia,JP,CZ,,,2,live,,T,A
2019,II,Rebutia steinbachii,,Caryophyllales,Cactaceae,Rebutia,DE,US,,50,,live,,T,A
2019,II,Rhipsalis spp.,,Caryophyllales,Cactaceae,Rhipsalis,AE,NL,,,626,live,,,A
2019,II,Rhipsalis spp.,,Caryophyllales,Cactaceae,Rhipsalis,BA,NL,,,18,live,,,A
2019,II,Rhipsalis spp.,,Caryophyllales,Cactaceae,Rhipsalis,BH,NL,,,13,live,,,A
2019,II,Rhipsalis spp.,,Caryophyllales,Cactaceae,Rhipsalis,CA,NL,,,2,live,,,A
2019,II,Rhipsalis spp.,,Caryophyllales,Cactaceae,Rhipsalis,CH,NL,,,5508,live,,,A
2019,II,Rhipsalis spp.,,Caryophyllales,Cactaceae,Rhipsalis,DK,KE,,110000,,live,,T,A
2019,II,Rhipsalis spp.,,Caryophyllales,Cactaceae,Rhipsalis,DO,NL,,,12,live,,,A
2019,II,Rhipsalis spp.,,Caryophyllales,Cactaceae,Rhipsalis,GH,NL,,,4,live,,,A
2019,II,Rhipsalis spp.,,Caryophyllales,Cactaceae,Rhipsalis,HK,NL,,,2,live,,,A
2019,II,Rhipsalis spp.,,Caryophyllales,Cactaceae,Rhipsalis,IL,NL,,,722,live,,,A
2019,II,Rhipsalis spp.,,Caryophyllales,Cactaceae,Rhipsalis,JP,NL,,,250,live,,,A
2019,II,Rhipsalis spp.,,Caryophyllales,Cactaceae,Rhipsalis,KR,NL,,,1000,live,,,A
2019,II,Rhipsalis spp.,,Caryophyllales,Cactaceae,Rhipsalis,KW,NL,,58,,live,,T,A
2019,II,Rhipsalis spp.,,Caryophyllales,Cactaceae,Rhipsalis,KW,NL,,,18,live,,,A
2019,II,Rhipsalis spp.,,Caryophyllales,Cactaceae,Rhipsalis,MD,NL,,,40,live,,,A
2019,II,Rhipsalis spp.,,Caryophyllales,Cactaceae,Rhipsalis,NO,NL,,,137,live,,,A
2019,II,Rhipsalis spp.,,Caryophyllales,Cactaceae,Rhipsalis,SG,NL,,,6,live,,,A
2019,II,Rhipsalis spp.,,Caryophyllales,Cactaceae,Rhipsalis,TN,NL,,,540,live,,,A
2019,II,Rhipsalis spp.,,Caryophyllales,Cactaceae,Rhipsalis,TR,NL,,,1354,live,,,A
2019,II,Rhipsalis spp.,,Caryophyllales,Cactaceae,Rhipsalis,UA,NL,,,435,live,,,A
2019,II,Rhipsalis spp.,,Caryophyllales,Cactaceae,Rhipsalis,US,NL,,,9,live,,,A
2019,II,Rhipsalis spp.,,Caryophyllales,Cactaceae,Rhipsalis,ZA,NL,,,770,live,,,A
2019,II,Rhipsalis baccifera,,Caryophyllales,Cactaceae,Rhipsalis,AE,NL,,,2036,live,,,A
2019,II,Rhipsalis baccifera,,Caryophyllales,Cactaceae,Rhipsalis,AF,NL,,,20,live,,,A
2019,II,Rhipsalis baccifera,,Caryophyllales,Cactaceae,Rhipsalis,AM,NL,,,104,live,,,A
2019,II,Rhipsalis baccifera,,Caryophyllales,Cactaceae,Rhipsalis,AO,NL,,,20,live,,,A
2019,II,Rhipsalis baccifera,,Caryophyllales,Cactaceae,Rhipsalis,AW,NL,,,30,live,,,A
2019,II,Rhipsalis baccifera,,Caryophyllales,Cactaceae,Rhipsalis,AZ,NL,,,70,live,,,A
2019,II,Rhipsalis baccifera,,Caryophyllales,Cactaceae,Rhipsalis,BA,NL,,,398,live,,,A
2019,II,Rhipsalis baccifera,,Caryophyllales,Cactaceae,Rhipsalis,BB,NL,,,26,live,,,A
2019,II,Rhipsalis baccifera,,Caryophyllales,Cactaceae,Rhipsalis,BH,NL,,,4,live,,,A
2019,II,Rhipsalis baccifera,,Caryophyllales,Cactaceae,Rhipsalis,BQ,NL,,,8,live,,,A
2019,II,Rhipsalis baccifera,,Caryophyllales,Cactaceae,Rhipsalis,CA,NL,,,4,live,,,A
2019,II,Rhipsalis baccifera,,Caryophyllales,Cactaceae,Rhipsalis,CH,NL,,,69772,live,,,A
2019,II,Rhipsalis baccifera,,Caryophyllales,Cactaceae,Rhipsalis,CI,NL,,,66,live,,,A
2019,II,Rhipsalis baccifera,,Caryophyllales,Cactaceae,Rhipsalis,CW,NL,,,3,live,,,A
2019,II,Rhipsalis baccifera,,Caryophyllales,Cactaceae,Rhipsalis,CY,NL,,,90,live,,,A
2019,II,Rhipsalis baccifera,,Caryophyllales,Cactaceae,Rhipsalis,DK,KE,,122200,,live,,T,A
2019,II,Rhipsalis baccifera,,Caryophyllales,Cactaceae,Rhipsalis,FO,NL,,,34,live,,,A
2019,II,Rhipsalis baccifera,,Caryophyllales,Cactaceae,Rhipsalis,GE,NL,,,80,live,,,A
2019,II,Rhipsalis baccifera,,Caryophyllales,Cactaceae,Rhipsalis,GF,NL,,,61,live,,,A
2019,II,Rhipsalis baccifera,,Caryophyllales,Cactaceae,Rhipsalis,GH,NL,,,29,live,,,A
2019,II,Rhipsalis baccifera,,Caryophyllales,Cactaceae,Rhipsalis,HK,NL,,,346,live,,,A
2019,II,Rhipsalis baccifera,,Caryophyllales,Cactaceae,Rhipsalis,IL,NL,,,7141,live,,,A
2019,II,Rhipsalis baccifera,,Caryophyllales,Cactaceae,Rhipsalis,IQ,NL,,,683,live,,,A
2019,II,Rhipsalis baccifera,,Caryophyllales,Cactaceae,Rhipsalis,IS,NL,,,6,live,,,A
2019,II,Rhipsalis baccifera,,Caryophyllales,Cactaceae,Rhipsalis,JO,NL,,,232,live,,,A
2019,II,Rhipsalis baccifera,,Caryophyllales,Cactaceae,Rhipsalis,JP,NL,,,178,live,,,A
2019,II,Rhipsalis baccifera,,Caryophyllales,Cactaceae,Rhipsalis,KR,NL,,,1640,live,,,A
2019,II,Rhipsalis baccifera,,Caryophyllales,Cactaceae,Rhipsalis,KW,NL,,,424,live,,,A
2019,II,Rhipsalis baccifera,,Caryophyllales,Cactaceae,Rhipsalis,KZ,NL,,,10,live,,,A
2019,II,Rhipsalis baccifera,,Caryophyllales,Cactaceae,Rhipsalis,LB,NL,,,1531,live,,,A
2019,II,Rhipsalis baccifera,,Caryophyllales,Cactaceae,Rhipsalis,MA,NL,,,211,live,,,A
2019,II,Rhipsalis baccifera,,Caryophyllales,Cactaceae,Rhipsalis,MD,NL,,,204,live,,,A
2019,II,Rhipsalis baccifera,,Caryophyllales,Cactaceae,Rhipsalis,ME,NL,,,302,live,,,A
2019,II,Rhipsalis baccifera,,Caryophyllales,Cactaceae,Rhipsalis,MK,NL,,,145,live,,,A
2019,II,Rhipsalis baccifera,,Caryophyllales,Cactaceae,Rhipsalis,MV,NL,,,49,live,,,A
2019,II,Rhipsalis baccifera,,Caryophyllales,Cactaceae,Rhipsalis,NG,NL,,,32,live,,,A
2019,II,Rhipsalis baccifera,,Caryophyllales,Cactaceae,Rhipsalis,NL,TZ,,119164,,live,,T,A
2019,II,Rhipsalis baccifera,,Caryophyllales,Cactaceae,Rhipsalis,NL,TZ,,1369358,,stems,,T,A
2019,II,Rhipsalis baccifera,,Caryophyllales,Cactaceae,Rhipsalis,NO,NL,,,15173,live,,,A
2019,II,Rhipsalis baccifera,,Caryophyllales,Cactaceae,Rhipsalis,NP,NL,,,4,live,,,A
2019,II,Rhipsalis baccifera,,Caryophyllales,Cactaceae,Rhipsalis,QA,NL,,,32,live,,,A
2019,II,Rhipsalis baccifera,,Caryophyllales,Cactaceae,Rhipsalis,RS,NL,,,554,live,,,A
2019,II,Rhipsalis baccifera,,Caryophyllales,Cactaceae,Rhipsalis,SA,NL,,,56,live,,,A
2019,II,Rhipsalis baccifera,,Caryophyllales,Cactaceae,Rhipsalis,SG,NL,,,136,live,,,A
2019,II,Rhipsalis baccifera,,Caryophyllales,Cactaceae,Rhipsalis,SN,NL,,,4,live,,,A
2019,II,Rhipsalis baccifera,,Caryophyllales,Cactaceae,Rhipsalis,SR,NL,,,389,live,,,A
